model_version,algorithm,hyperparameters,mae,rmse,r2,top1_accuracy,pairwise_ranking_accuracy,mean_regret_sec,baseline_mae,baseline_top1_accuracy,baseline_pairwise_ranking_accuracy,baseline_mean_regret_sec,accepted,od_top1_accuracy,od_mean_regret_sec,od_generalizes,trained_at
route_lightgbm_duration_v1_tuned,LightGBM,"{""objective"": ""regression"", ""random_state"": 42, ""n_jobs"": -1, ""n_estimators"": 349, ""learning_rate"": 0.028223817634219574, ""num_leaves"": 130, ""subsample"": 0.8606470519245389, ""colsample_bytree"": 0.6036632768958151}",110.3025647286353,159.5786455182933,0.9804778932506342,0.8901515151515151,0.8901515151515151,13.696860269360272,1680.7531712473574,0.5467171717171717,0.5467171717171717,182.19005471380473,True,0.842998585572843,32.21666666666667,True,2026-09-18T16:08:46
route_xgboost_duration_v1_tuned,XGBoostRegressor,"{""objective"": ""reg:squarederror"", ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""n_estimators"": 128, ""learning_rate"": 0.08863799184783402, ""max_depth"": 10, ""subsample"": 0.7009379235988412, ""colsample_bytree"": 0.6527959785368914}",116.37363376372797,165.56267126075463,0.9789863263150236,0.88510101010101,0.88510101010101,14.536001683501684,1680.7531712473574,0.5467171717171717,0.5467171717171717,182.19005471380476,True,0.8387553041018387,34.29103253182461,True,2026-09-18T16:07:29
route_lgbm_duration_v1,LightGBM,"{""objective"": ""regression"", ""random_state"": 42, ""n_jobs"": -1, ""n_estimators"": 292, ""learning_rate"": 0.03560757213680693, ""num_leaves"": 149, ""subsample"": 0.676839688963646, ""colsample_bytree"": 0.8502569014912921}",109.88426098228152,161.45234450767109,0.9800167626798828,0.882996632996633,0.882996632996633,14.727630471380474,1680.7531712473574,0.5467171717171717,0.5467171717171717,182.1900547138048,True,0.8378123526638378,31.643257897218287,True,2026-09-18T16:02:26
route_xgb_duration_v1,XGBoostRegressor,"{""objective"": ""reg:squarederror"", ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""n_estimators"": 318, ""learning_rate"": 0.018147942477680607, ""max_depth"": 9, ""subsample"": 0.968978272405612, ""colsample_bytree"": 0.6365471591320517}",117.49923025484738,167.31333252109218,0.978539579212203,0.8817340067340067,0.8817340067340067,14.210723905723906,1680.7531712473574,0.5467171717171717,0.5467171717171717,182.1900547138048,True,0.8566713814238567,26.96100424328147,True,2026-09-18T16:02:14
route_lgbm_duration_v1,LightGBM,"{""objective"": ""regression"", ""n_estimators"": 500, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.85, ""colsample_bytree"": 0.8, ""min_child_samples"": 10, ""random_state"": 42, ""n_jobs"": -1, ""verbose"": -1}",107.4864360672742,158.04584922723336,0.9808511224062416,0.8800505050505051,0.8800505050505051,15.60290824915825,1680.7531712473574,0.5467171717171717,0.5467171717171717,182.1900547138048,True,0.8547854785478548,26.485770862800564,True,2026-09-18T15:59:49
route_xgb_duration_v1,XGBoostRegressor,"{""objective"": ""reg:squarederror"", ""n_estimators"": 500, ""learning_rate"": 0.03, ""max_depth"": 5, ""subsample"": 0.85, ""colsample_bytree"": 0.8, ""min_child_weight"": 3, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1}",112.99543503054944,162.3639745655419,0.9797904574961448,0.8779461279461279,0.8779461279461279,15.208160774410777,1680.7531712473574,0.5467171717171717,0.5467171717171717,182.1900547138048,True,0.8411126826968411,28.531499292786417,True,2026-09-18T15:51:05
route_xgb_duration_v1,XGBoostRegressor,"{""objective"": ""reg:squarederror"", ""n_estimators"": 500, ""learning_rate"": 0.03, ""max_depth"": 5, ""subsample"": 0.85, ""colsample_bytree"": 0.8, ""min_child_weight"": 3, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1}",112.99543503054944,162.3639745655419,0.9797904574961448,0.8779461279461279,0.8779461279461279,15.208160774410777,1680.7531712473574,0.5467171717171717,0.5467171717171717,182.1900547138048,True,0.8411126826968411,28.531499292786417,True,2026-09-18T15:59:46
route_xgb_duration_v1,XGBoostRegressor,"{""objective"": ""reg:squarederror"", ""n_estimators"": 500, ""learning_rate"": 0.03, ""max_depth"": 5, ""subsample"": 0.85, ""colsample_bytree"": 0.8, ""min_child_weight"": 3, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1}",119.26143534886432,167.85431011620713,0.9621115777224712,0.8679653679653679,0.8679653679653679,16.06298701298701,1841.564982174688,0.5216450216450217,0.5216450216450217,261.00127705627705,True,0.8798586572438163,18.79420494699646,True,2026-09-18T14:49:21
route_lgbm_duration_v1,LGBMRegressor,"{""objective"": ""regression"", ""n_estimators"": 500, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.85, ""colsample_bytree"": 0.8, ""min_child_samples"": 10, ""random_state"": 42, ""n_jobs"": -1, ""verbose"": -1}",123.32395100107766,173.83498381071962,0.9593635380034088,0.8571428571428571,0.8571428571428571,18.87794372294372,1841.564982174688,0.5216450216450217,0.5216450216450217,261.00127705627705,True,0.8445229681978799,52.62756183745582,True,2026-09-18T14:49:23
