spot_id,direction_code,datetime,target_volume,temperature_c,rainfall_mm,humidity_pct,wind_speed_ms,pressure_hpa,spot_name,tm_x,tm_y,hour,dayofweek,is_weekend,month,day,is_rush_hour,hour_sin,hour_cos,day_sin,day_cos,vol_lag_1h,vol_lag_2h,vol_lag_24h,vol_rolling_mean_3h,vol_rolling_mean_24h
C-02,1,2026-08-06 02:00:00,328,30.4,0.0,78.0,2.1,997.3,월드컵대교,189882.0,450789.0,2,3,0,8,6,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,410.0,898.0,405.0,919.6666666666666,1563.625
C-02,1,2026-08-06 03:00:00,292,30.2,0.0,75.0,1.7,997.3,월드컵대교,189882.0,450789.0,3,3,0,8,6,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,328.0,410.0,314.0,545.3333333333334,1560.4166666666667
C-02,1,2026-08-06 04:00:00,405,29.8,0.0,67.0,2.3,997.7,월드컵대교,189882.0,450789.0,4,3,0,8,6,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,292.0,328.0,284.0,343.3333333333333,1559.5
C-02,1,2026-08-06 05:00:00,733,29.4,0.0,67.0,2.3,997.9,월드컵대교,189882.0,450789.0,5,3,0,8,6,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,405.0,292.0,420.0,341.6666666666667,1564.5416666666667
C-02,1,2026-08-06 06:00:00,1353,29.1,0.0,68.0,2.2,998.0,월드컵대교,189882.0,450789.0,6,3,0,8,6,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,733.0,405.0,726.0,476.6666666666667,1577.5833333333333
C-02,1,2026-08-06 07:00:00,2132,29.2,0.0,71.0,2.9,998.3,월드컵대교,189882.0,450789.0,7,3,0,8,6,1,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1353.0,733.0,1495.0,830.3333333333334,1603.7083333333333
C-02,1,2026-08-06 08:00:00,2343,30.5,0.0,70.0,2.9,997.9,월드컵대교,189882.0,450789.0,8,3,0,8,6,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,2132.0,1353.0,2304.0,1406.0,1630.25
C-02,1,2026-08-06 09:00:00,2363,32.0,0.0,65.0,2.5,997.7,월드컵대교,189882.0,450789.0,9,3,0,8,6,1,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,2343.0,2132.0,2350.0,1942.6666666666667,1631.875
C-02,1,2026-08-06 10:00:00,2044,33.1,0.0,65.0,2.5,997.7,월드컵대교,189882.0,450789.0,10,3,0,8,6,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,2363.0,2343.0,2172.0,2279.3333333333335,1632.4166666666667
C-02,1,2026-08-06 11:00:00,1917,33.9,0.0,59.0,2.0,997.1,월드컵대교,189882.0,450789.0,11,3,0,8,6,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,2044.0,2363.0,1847.0,2250.0,1627.0833333333333
C-02,1,2026-08-06 12:00:00,2095,34.3,0.0,56.0,2.2,996.4,월드컵대교,189882.0,450789.0,12,3,0,8,6,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1917.0,2044.0,1987.0,2108.0,1630.0
C-02,1,2026-08-06 13:00:00,2196,35.2,0.0,50.0,1.3,996.0,월드컵대교,189882.0,450789.0,13,3,0,8,6,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,2095.0,1917.0,1381.0,2018.6666666666667,1634.5
C-02,1,2026-08-06 14:00:00,1988,36.0,0.0,43.0,2.4,995.3,월드컵대교,189882.0,450789.0,14,3,0,8,6,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,2196.0,2095.0,972.0,2069.3333333333335,1668.4583333333333
C-02,1,2026-08-06 15:00:00,2126,37.4,0.0,38.0,2.5,994.8,월드컵대교,189882.0,450789.0,15,3,0,8,6,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1988.0,2196.0,2053.0,2093.0,1710.7916666666667
C-02,1,2026-08-06 16:00:00,2686,37.8,0.0,39.0,1.9,994.5,월드컵대교,189882.0,450789.0,16,3,0,8,6,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,2126.0,1988.0,2111.0,2103.3333333333335,1713.8333333333333
C-02,1,2026-08-06 17:00:00,2926,37.7,0.0,38.0,1.4,994.5,월드컵대교,189882.0,450789.0,17,3,0,8,6,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,2686.0,2126.0,2955.0,2266.6666666666665,1737.7916666666667
C-02,1,2026-08-06 18:00:00,3065,36.5,0.0,54.0,2.4,994.3,월드컵대교,189882.0,450789.0,18,3,0,8,6,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,2926.0,2686.0,2734.0,2579.3333333333335,1736.5833333333333
C-02,1,2026-08-06 19:00:00,2606,34.6,0.0,60.0,2.6,994.7,월드컵대교,189882.0,450789.0,19,3,0,8,6,1,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,3065.0,2926.0,2602.0,2892.3333333333335,1750.375
C-02,1,2026-08-06 20:00:00,1904,33.2,0.0,65.0,2.8,994.8,월드컵대교,189882.0,450789.0,20,3,0,8,6,1,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,2606.0,3065.0,2094.0,2865.6666666666665,1750.5416666666667
C-02,1,2026-08-06 21:00:00,1582,32.6,0.0,67.0,1.2,995.2,월드컵대교,189882.0,450789.0,21,3,0,8,6,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1904.0,2606.0,1928.0,2525.0,1742.625
C-02,1,2026-08-06 22:00:00,1340,32.1,0.0,70.0,2.1,995.5,월드컵대교,189882.0,450789.0,22,3,0,8,6,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1582.0,1904.0,1634.0,2030.6666666666667,1728.2083333333333
C-02,1,2026-08-06 23:00:00,918,31.7,0.0,72.0,0.2,995.5,월드컵대교,189882.0,450789.0,23,3,0,8,6,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,1340.0,1582.0,1451.0,1608.6666666666667,1715.9583333333333
C-02,1,2026-08-07 01:00:00,465,31.1,0.0,75.0,1.0,995.4,월드컵대교,189882.0,450789.0,1,4,0,8,7,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,918.0,1340.0,898.0,1280.0,1693.75
C-02,1,2026-08-07 02:00:00,334,30.8,0.0,70.0,1.5,995.3,월드컵대교,189882.0,450789.0,2,4,0,8,7,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,465.0,918.0,410.0,907.6666666666666,1675.7083333333333
C-02,1,2026-08-07 03:00:00,287,30.3,0.0,69.0,1.8,995.3,월드컵대교,189882.0,450789.0,3,4,0,8,7,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,334.0,465.0,328.0,572.3333333333334,1672.5416666666667
C-02,1,2026-08-07 04:00:00,414,29.7,0.0,70.0,2.1,995.4,월드컵대교,189882.0,450789.0,4,4,0,8,7,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,287.0,334.0,292.0,362.0,1670.8333333333333
C-02,1,2026-08-07 05:00:00,694,29.1,0.0,71.0,2.1,995.5,월드컵대교,189882.0,450789.0,5,4,0,8,7,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,414.0,287.0,405.0,345.0,1675.9166666666667
C-02,1,2026-08-07 06:00:00,1346,28.7,0.0,73.0,1.7,995.6,월드컵대교,189882.0,450789.0,6,4,0,8,7,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,694.0,414.0,733.0,465.0,1687.9583333333333
C-02,1,2026-08-07 07:00:00,2138,29.0,0.0,72.0,2.4,995.7,월드컵대교,189882.0,450789.0,7,4,0,8,7,1,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1346.0,694.0,1353.0,818.0,1713.5
C-02,1,2026-08-07 08:00:00,2379,30.5,0.0,67.0,2.5,995.6,월드컵대교,189882.0,450789.0,8,4,0,8,7,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,2138.0,1346.0,2132.0,1392.6666666666667,1746.2083333333333
C-02,1,2026-08-07 09:00:00,2290,32.3,0.0,61.0,2.3,995.7,월드컵대교,189882.0,450789.0,9,4,0,8,7,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,2379.0,2138.0,2343.0,1954.3333333333333,1756.5
C-02,1,2026-08-07 10:00:00,2045,33.9,0.0,55.0,3.0,995.7,월드컵대교,189882.0,450789.0,10,4,0,8,7,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,2290.0,2379.0,2363.0,2269.0,1754.2916666666667
C-02,1,2026-08-07 11:00:00,2034,35.0,0.0,51.0,1.6,995.5,월드컵대교,189882.0,450789.0,11,4,0,8,7,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,2045.0,2290.0,2044.0,2238.0,1741.0416666666667
C-02,1,2026-08-07 12:00:00,2308,34.7,0.0,50.0,0.9,995.1,월드컵대교,189882.0,450789.0,12,4,0,8,7,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,2034.0,2045.0,1917.0,2123.0,1740.625
C-02,1,2026-08-07 13:00:00,2032,35.3,0.0,49.0,1.1,994.6,월드컵대교,189882.0,450789.0,13,4,0,8,7,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,2308.0,2034.0,2095.0,2129.0,1756.9166666666667
C-02,1,2026-08-07 14:00:00,2214,37.1,0.0,47.0,2.4,994.0,월드컵대교,189882.0,450789.0,14,4,0,8,7,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,2032.0,2308.0,2196.0,2124.6666666666665,1754.2916666666667
C-02,1,2026-08-07 15:00:00,2660,37.6,0.0,46.0,3.1,993.5,월드컵대교,189882.0,450789.0,15,4,0,8,7,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,2214.0,2032.0,1988.0,2184.6666666666665,1755.0416666666667
C-02,1,2026-08-07 16:00:00,2451,37.5,0.0,46.0,1.6,993.0,월드컵대교,189882.0,450789.0,16,4,0,8,7,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,2660.0,2214.0,2126.0,2302.0,1783.0416666666667
C-02,1,2026-08-07 17:00:00,2897,37.2,0.0,48.0,3.2,993.0,월드컵대교,189882.0,450789.0,17,4,0,8,7,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,2451.0,2660.0,2686.0,2441.6666666666665,1796.5833333333333
C-02,1,2026-08-07 18:00:00,2970,36.4,0.0,51.0,3.2,993.0,월드컵대교,189882.0,450789.0,18,4,0,8,7,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,2897.0,2451.0,2926.0,2669.3333333333335,1805.375
C-02,1,2026-08-07 19:00:00,2907,35.0,0.0,57.0,3.3,993.2,월드컵대교,189882.0,450789.0,19,4,0,8,7,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,2970.0,2897.0,3065.0,2772.6666666666665,1807.2083333333333
C-02,1,2026-08-07 20:00:00,2135,33.8,0.0,59.0,3.2,993.9,월드컵대교,189882.0,450789.0,20,4,0,8,7,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,2907.0,2970.0,2606.0,2924.6666666666665,1800.625
C-02,1,2026-08-07 21:00:00,2201,33.2,0.0,60.0,1.2,994.4,월드컵대교,189882.0,450789.0,21,4,0,8,7,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,2135.0,2907.0,1904.0,2670.6666666666665,1781.0
C-02,1,2026-08-07 22:00:00,1783,32.5,0.0,60.0,0.4,994.8,월드컵대교,189882.0,450789.0,22,4,0,8,7,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,2201.0,2135.0,1582.0,2414.3333333333335,1793.375
C-02,1,2026-08-07 23:00:00,1049,32.0,0.0,59.0,0.8,994.9,월드컵대교,189882.0,450789.0,23,4,0,8,7,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,1783.0,2201.0,1340.0,2039.6666666666667,1801.75
C-02,1,2026-08-08 01:00:00,600,30.9,0.0,65.0,1.9,994.7,월드컵대교,189882.0,450789.0,1,5,1,8,8,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1049.0,1783.0,918.0,1677.6666666666667,1789.625
C-02,1,2026-08-08 02:00:00,478,30.7,0.0,67.0,2.6,994.6,월드컵대교,189882.0,450789.0,2,5,1,8,8,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,600.0,1049.0,465.0,1144.0,1776.375
C-02,1,2026-08-08 03:00:00,411,30.2,0.0,66.0,2.9,994.9,월드컵대교,189882.0,450789.0,3,5,1,8,8,0,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,478.0,600.0,334.0,709.0,1776.9166666666667
C-02,1,2026-08-08 04:00:00,420,29.7,0.0,69.0,2.7,995.6,월드컵대교,189882.0,450789.0,4,5,1,8,8,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,411.0,478.0,287.0,496.3333333333333,1780.125
C-02,1,2026-08-08 05:00:00,717,29.6,0.0,67.0,3.0,996.1,월드컵대교,189882.0,450789.0,5,5,1,8,8,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,420.0,411.0,414.0,436.3333333333333,1785.6666666666667
C-02,1,2026-08-08 06:00:00,967,29.2,0.0,64.0,4.6,996.6,월드컵대교,189882.0,450789.0,6,5,1,8,8,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,717.0,420.0,694.0,516.0,1798.2916666666667
C-02,1,2026-08-08 07:00:00,1149,29.2,0.0,65.0,4.7,997.1,월드컵대교,189882.0,450789.0,7,5,1,8,8,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,967.0,717.0,1346.0,701.3333333333334,1809.6666666666667
C-02,1,2026-08-08 08:00:00,1527,30.5,0.0,62.0,3.9,997.5,월드컵대교,189882.0,450789.0,8,5,1,8,8,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1149.0,967.0,2138.0,944.3333333333334,1801.4583333333333
C-02,1,2026-08-08 09:00:00,2141,32.0,0.0,57.0,3.0,997.7,월드컵대교,189882.0,450789.0,9,5,1,8,8,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1527.0,1149.0,2379.0,1214.3333333333333,1776.0
C-02,1,2026-08-08 10:00:00,2109,33.5,0.0,54.0,3.6,997.7,월드컵대교,189882.0,450789.0,10,5,1,8,8,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,2141.0,1527.0,2290.0,1605.6666666666667,1766.0833333333333
C-02,1,2026-08-08 11:00:00,2554,34.7,0.0,50.0,3.6,997.6,월드컵대교,189882.0,450789.0,11,5,1,8,8,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,2109.0,2141.0,2045.0,1925.6666666666667,1758.5416666666667
C-02,1,2026-08-08 12:00:00,2255,35.3,0.0,50.0,3.8,997.3,월드컵대교,189882.0,450789.0,12,5,1,8,8,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,2554.0,2109.0,2034.0,2268.0,1779.75
C-02,1,2026-08-08 13:00:00,2425,36.2,0.0,48.0,3.5,996.7,월드컵대교,189882.0,450789.0,13,5,1,8,8,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,2255.0,2554.0,2308.0,2306.0,1788.9583333333333
C-02,1,2026-08-08 14:00:00,1964,36.7,0.0,47.0,3.9,996.1,월드컵대교,189882.0,450789.0,14,5,1,8,8,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,2425.0,2255.0,2032.0,2411.3333333333335,1793.8333333333333
C-02,1,2026-08-08 15:00:00,2112,36.4,0.0,46.0,4.3,995.6,월드컵대교,189882.0,450789.0,15,5,1,8,8,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1964.0,2425.0,2214.0,2214.6666666666665,1791.0
C-02,1,2026-08-08 16:00:00,2204,35.6,0.0,45.0,4.4,996.0,월드컵대교,189882.0,450789.0,16,5,1,8,8,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,2112.0,1964.0,2660.0,2167.0,1786.75
C-02,1,2026-08-08 17:00:00,2370,34.3,0.0,48.0,4.6,996.5,월드컵대교,189882.0,450789.0,17,5,1,8,8,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,2204.0,2112.0,2451.0,2093.3333333333335,1767.75
C-02,1,2026-08-08 18:00:00,2122,32.7,0.0,51.0,5.2,996.6,월드컵대교,189882.0,450789.0,18,5,1,8,8,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,2370.0,2204.0,2897.0,2228.6666666666665,1764.375
C-02,1,2026-08-08 19:00:00,1539,30.9,0.0,54.0,4.4,997.0,월드컵대교,189882.0,450789.0,19,5,1,8,8,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,2122.0,2370.0,2970.0,2232.0,1732.0833333333333
C-02,1,2026-08-08 20:00:00,1535,29.3,0.0,57.0,4.2,997.4,월드컵대교,189882.0,450789.0,20,5,1,8,8,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1539.0,2122.0,2907.0,2010.3333333333333,1672.4583333333333
C-02,1,2026-08-08 21:00:00,1810,28.0,0.0,58.0,4.8,998.3,월드컵대교,189882.0,450789.0,21,5,1,8,8,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1535.0,1539.0,2135.0,1732.0,1615.2916666666667
C-02,1,2026-08-08 22:00:00,1567,27.1,0.0,60.0,4.9,998.9,월드컵대교,189882.0,450789.0,22,5,1,8,8,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1810.0,1535.0,2201.0,1628.0,1601.75
C-02,1,2026-08-08 23:00:00,911,26.3,0.0,62.0,4.0,999.2,월드컵대교,189882.0,450789.0,23,5,1,8,8,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1567.0,1810.0,1783.0,1637.3333333333333,1575.3333333333333
C-02,1,2026-08-09 01:00:00,479,25.3,0.0,64.0,3.5,998.9,월드컵대교,189882.0,450789.0,1,6,1,8,9,0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,911.0,1567.0,1049.0,1429.3333333333333,1539.0
C-02,1,2026-08-09 02:00:00,354,25.0,0.0,63.0,3.8,998.8,월드컵대교,189882.0,450789.0,2,6,1,8,9,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,479.0,911.0,600.0,985.6666666666666,1515.25
C-02,1,2026-08-09 03:00:00,302,24.7,0.0,65.0,3.5,998.7,월드컵대교,189882.0,450789.0,3,6,1,8,9,0,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,354.0,479.0,478.0,581.3333333333334,1505.0
C-02,1,2026-08-09 04:00:00,297,24.8,0.0,64.0,3.7,998.9,월드컵대교,189882.0,450789.0,4,6,1,8,9,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,302.0,354.0,411.0,378.3333333333333,1497.6666666666667
C-02,1,2026-08-09 05:00:00,452,24.8,0.0,62.0,2.7,999.0,월드컵대교,189882.0,450789.0,5,6,1,8,9,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,297.0,302.0,420.0,317.6666666666667,1492.9166666666667
C-02,1,2026-08-09 06:00:00,589,24.6,0.0,62.0,2.8,999.7,월드컵대교,189882.0,450789.0,6,6,1,8,9,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,452.0,297.0,717.0,350.3333333333333,1494.25
C-02,1,2026-08-09 07:00:00,774,25.3,0.0,58.0,3.7,999.9,월드컵대교,189882.0,450789.0,7,6,1,8,9,0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,589.0,452.0,967.0,446.0,1488.9166666666667
C-02,1,2026-08-09 08:00:00,1077,26.9,0.0,56.0,3.1,999.7,월드컵대교,189882.0,450789.0,8,6,1,8,9,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,774.0,589.0,1149.0,605.0,1480.875
C-02,1,2026-08-09 09:00:00,1532,28.2,0.0,55.0,4.6,999.7,월드컵대교,189882.0,450789.0,9,6,1,8,9,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1077.0,774.0,1527.0,813.3333333333334,1477.875
C-02,1,2026-08-09 10:00:00,1969,29.6,0.0,55.0,5.5,999.8,월드컵대교,189882.0,450789.0,10,6,1,8,9,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1532.0,1077.0,2141.0,1127.6666666666667,1478.0833333333333
C-02,1,2026-08-09 11:00:00,1823,29.8,0.0,54.0,5.0,999.9,월드컵대교,189882.0,450789.0,11,6,1,8,9,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1969.0,1532.0,2109.0,1526.0,1470.9166666666667
C-02,1,2026-08-09 12:00:00,2122,29.9,0.0,54.0,4.9,999.4,월드컵대교,189882.0,450789.0,12,6,1,8,9,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1823.0,1969.0,2554.0,1774.6666666666667,1459.0
C-02,1,2026-08-09 13:00:00,2422,30.7,0.0,54.0,4.2,999.3,월드컵대교,189882.0,450789.0,13,6,1,8,9,0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,2122.0,1823.0,2255.0,1971.3333333333333,1441.0
C-02,1,2026-08-09 14:00:00,2424,31.6,0.0,52.0,3.9,998.9,월드컵대교,189882.0,450789.0,14,6,1,8,9,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2422.0,2122.0,2425.0,2122.3333333333335,1447.9583333333333
C-02,1,2026-08-09 15:00:00,2353,31.4,0.0,53.0,4.4,998.7,월드컵대교,189882.0,450789.0,15,6,1,8,9,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,2424.0,2422.0,1964.0,2322.6666666666665,1447.9166666666667
C-02,1,2026-08-09 16:00:00,2076,31.4,0.0,52.0,4.1,998.6,월드컵대교,189882.0,450789.0,16,6,1,8,9,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,2353.0,2424.0,2112.0,2399.6666666666665,1464.125
C-02,1,2026-08-09 17:00:00,2091,30.2,0.0,55.0,5.2,998.8,월드컵대교,189882.0,450789.0,17,6,1,8,9,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,2076.0,2353.0,2204.0,2284.3333333333335,1462.625
C-02,1,2026-08-09 18:00:00,1813,29.2,0.0,57.0,4.7,998.9,월드컵대교,189882.0,450789.0,18,6,1,8,9,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,2091.0,2076.0,2370.0,2173.3333333333335,1457.9166666666667
C-02,1,2026-08-09 19:00:00,1288,28.6,0.0,58.0,4.9,999.7,월드컵대교,189882.0,450789.0,19,6,1,8,9,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1813.0,2091.0,2122.0,1993.3333333333333,1434.7083333333333
C-02,1,2026-08-09 20:00:00,1477,27.8,0.0,60.0,4.1,1000.3,월드컵대교,189882.0,450789.0,20,6,1,8,9,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1288.0,1813.0,1539.0,1730.6666666666667,1399.9583333333333
C-02,1,2026-08-09 21:00:00,1554,27.2,0.0,61.0,3.3,1000.9,월드컵대교,189882.0,450789.0,21,6,1,8,9,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1477.0,1288.0,1535.0,1526.0,1397.375
C-02,1,2026-08-09 22:00:00,1284,26.8,0.0,63.0,4.0,1001.1,월드컵대교,189882.0,450789.0,22,6,1,8,9,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1554.0,1477.0,1810.0,1439.6666666666667,1398.1666666666667
C-02,1,2026-08-09 23:00:00,694,26.3,0.0,64.0,4.0,1001.4,월드컵대교,189882.0,450789.0,23,6,1,8,9,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1284.0,1554.0,1567.0,1438.3333333333333,1376.25
C-02,1,2026-08-10 01:00:00,337,25.5,0.0,66.0,4.6,1001.2,월드컵대교,189882.0,450789.0,1,0,0,8,10,0,0.25881904510252074,0.9659258262890683,0.0,1.0,694.0,1284.0,911.0,1177.3333333333333,1339.875
C-02,1,2026-08-10 02:00:00,245,25.3,0.0,67.0,3.0,1000.8,월드컵대교,189882.0,450789.0,2,0,0,8,10,0,0.49999999999999994,0.8660254037844387,0.0,1.0,337.0,694.0,479.0,771.6666666666666,1315.9583333333333
C-02,1,2026-08-10 03:00:00,262,25.2,0.0,67.0,2.7,1000.9,월드컵대교,189882.0,450789.0,3,0,0,8,10,0,0.7071067811865476,0.7071067811865476,0.0,1.0,245.0,337.0,354.0,425.3333333333333,1306.2083333333333
C-02,1,2026-08-10 04:00:00,377,25.1,0.0,69.0,3.2,1001.1,월드컵대교,189882.0,450789.0,4,0,0,8,10,0,0.8660254037844386,0.5000000000000001,0.0,1.0,262.0,245.0,302.0,281.3333333333333,1302.375
C-02,1,2026-08-10 05:00:00,714,24.8,0.0,70.0,3.0,1001.1,월드컵대교,189882.0,450789.0,5,0,0,8,10,0,0.9659258262890683,0.25881904510252074,0.0,1.0,377.0,262.0,297.0,294.6666666666667,1305.5
C-02,1,2026-08-10 06:00:00,1510,24.9,0.0,70.0,3.0,1001.6,월드컵대교,189882.0,450789.0,6,0,0,8,10,0,1.0,6.123233995736766e-17,0.0,1.0,714.0,377.0,452.0,451.0,1322.875
C-02,1,2026-08-10 07:00:00,2254,25.2,0.0,68.0,3.2,1001.8,월드컵대교,189882.0,450789.0,7,0,0,8,10,1,0.9659258262890683,-0.25881904510252063,0.0,1.0,1510.0,714.0,589.0,867.0,1366.9583333333333
C-02,1,2026-08-10 08:00:00,2346,26.1,0.0,66.0,3.1,1001.9,월드컵대교,189882.0,450789.0,8,0,0,8,10,1,0.8660254037844387,-0.4999999999999998,0.0,1.0,2254.0,1510.0,774.0,1492.6666666666667,1436.3333333333333
C-02,1,2026-08-10 09:00:00,2349,27.3,0.0,63.0,3.2,1002.1,월드컵대교,189882.0,450789.0,9,0,0,8,10,1,0.7071067811865476,-0.7071067811865475,0.0,1.0,2346.0,2254.0,1077.0,2036.6666666666667,1501.8333333333333
C-02,1,2026-08-10 10:00:00,2077,28.5,0.0,58.0,3.7,1002.0,월드컵대교,189882.0,450789.0,10,0,0,8,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,2349.0,2346.0,1532.0,2316.3333333333335,1554.8333333333333
